"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Europe & Central Asia (excluding high income)","ECA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3937810311232","41.9936027071082","35.5518633530173","34.4524171149713","33.0428291964759","29.4027674064532","31.6921658414996","32.157631595932","32.9886229899547","32.2597861984491","31.5315297055636","33.6367296509753","40.6611015461029","38.9283125524119","33.3216428731127","",
"Europe & Central Asia","ECS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7885338345865","","","","","","","","","","","","","","","","",
"Euro area","EMU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","2003.94175624302","1768.64893323575","","","","","","","","","","","","","","","","","","","35.1574354271674","35.1902538119473","37.0105702629969","46.7322032984571","48.1390226944522","57.9249475305558","64.2492650885881","64.046352828527","64.3080233747953","59.205184111144","56.4411355548913","51.9977632200555","50.1525231329527","45.4755013291344","43.4376841619788","40.2343199710983","35.7479971597613","31.7331273389864","35.7047178326414","48.1994103823175","49.9611949448331","57.7899857602947","77.4400616089767","91.8645268998021","104.928620028252","104.520987948707","105.968137016467","106.595717837569","107.224825321463","111.318025421292","138.91198855806","132.589705025821","109.21602300273","",
"Estonia","EST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90922002473909","7.84184333624567","4.06698700265488","3.81402837734504","4.42819650610823","4.86125473649358","5.27218902904091","5.18005380486719","4.94357042207805","4.22932024270214","5.05808980871323","8.22428123687869","7.89728991763945","5.96827460657441","13.4248864032125","13.6167016929452","13.7373941719313","12.8857018635817","13.7910931287944","13.159172316931","13.2008385356007","13.6744569580364","23.4065557093004","23.6747939359567","24.9025836512859","",
"Ethiopia","ETH","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1758923635809","49.6471547793914","43.3007948756543","71.5033855542775","90.2523100095927","80.6182076424932","70.3936489385985","67.7317426757118","76.0638442706389","83.4720247831402","","","","","","","","","","","","","","10.733283781495","26.9372797365191","27.9431250379303","29.0056900690034","30.0951131996185","32.5332185023587","31.4488486740364","","","","",
"European Union","EUU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4750437379078","17.01269264076","34.1053360183611","51.6838492204665","58.3135962623348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8418217433888","33.6735845779785","36.5383548067393","36.6282593243799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6223708283989","59.4183556153182","58.4997542953856","58.1260646156985","61.5447183935632","64.0014058941038","64.9439301525487","65.7548033461296","61.0446534513587","59.594361105505","65.4507636357935","77.9712085739308","80.2696752241436","82.1416998853716","90.3021122530733","90.8328471325915","97.374646839945","97.8481618256296","102.367879978808","102.463323312303","101.964843802407","105.19541348211","123.148570476633","116.607883179247","98.053313298951","",
"Faroe Islands","FRO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6089754283853","25.4416218372326","24.1548813396191","25.2019616988798","27.1151720388805","26.3230241123984","23.3897348085264","29.9431447891386","25.9593969230769","31.5972203342618","23.6979660714286","24.1514441624365","27.8630142473118","","","",
"Gabon","GAB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
